note_id,last modification time,tags,Front,Back,Sound,Image,Notes,Part of Speech,Acceptions,Synonymous,Synonymous_sound,Morphemes,Tense,Example Sentence Tibetan,Example Sentence English,Example Sentence Sound,Shesa,Shesa_sound,Sanskrit,Spelling Out,Phrase?
1699438681085,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,འཁོར་བྱང་ཆུབ་སེམས་དཔའ་,The retinue of bodhisattvas,[sound:L23 vocab_C-13.mp3],"""<img alt=""""Bodhi Travel – Specialist in Buddhist Destinations"""" src=""""001_cover-picture.jpg"""">""",,n,,,,"འཁོར་ = retinue, as in: འཁོར་ལོ་ = wheel; བྱང་ཆུབ་ = enlightenment; བྱང་ = to have purified; ཆུབ་ = to have understood; སེམས་ = mind, heart, as in: སེམས་པ་ཤོར་བ་ = to fall in love; དཔའ་ = hero, as in: དཔའ་པོ་ = hero, དཔའ་མོ་ = heroine;",,སངས་རྒྱས་ཀྱིས་ཤེས་རབ་སྙིང་པོ་གསུངས་དུས་འཁོར་བྱང་ཆུབ་སེམས་དཔའ་མང་པོ་ཡོད་ས་རེད།,There were probably a great retinue of bodhisattvas when the Buddha taught the Heart Sutra.,[sound:L23 vocab_C-14.mp3],,,,,
1699438809692,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,འོད་སྲུངས་,"(1) Mahākāśyapa, (2) Dipamkara",[sound:L23 vocab_C-15.mp3],"""<img alt=""""Dipamkara Buddha | Buddha image, Buddha, Painting"""" src=""""cac380117d4ec528ddf2e909965f7068.jpg"""">""","Mahākāśyapa (Pali: Mahākassapa) was one of the principal disciples of Gautama Buddha.<sup>[2]</sup> He is regarded in Buddhism as an enlightened disciple, being foremost in ascetic practice. Mahākāśyapa assumed leadership of the monastic community following the parinirvāṇa (death) of the Buddha, presiding over the First Buddhist Council.<br><br><br>Dipamkara: the sixth buddha of this kalpa<br><br>Wikipedia:<br>Dipankara or Dipankara Buddha is one of the Buddhas of the past. He is said to have lived on Earth four asankheyyas and one hundred thousand kappas ago. According to some Buddhist or folk traditions, Dipankara was a previous Buddha who attained Enlightenment eons prior to Gautama Buddha, the historical Buddha.",n,,,,"འོད་ = light, as in: འོད་ཟེར་ =light ray; སྲུངས་ = to guard, as in: སྲུང་སྐྱོབ་བྱེད་པ་ = to protect;",,འོད་སྲུངས་བྱང་ཆུབ་སེམས་དཔའ་ཅིག་རེད།,Dipamkara was a bodhisattva.,[sound:L23 vocab_C-16.mp3],,,,,
1699438940479,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,རབ་འབྱོར་,Subhuti,[sound:L23 vocab_C-17.mp3],"""<img alt=""""Subhūti - Wikipedia"""" src=""""Rabjor_or_(Subhuti)_1882_art_detail,_from-_Journal_of_the_Asiatic_Society_of_Bengal_(IA_journalofasiatic5111asia)_(.jpg"""">""",p.n. of Buddha's personal attendent and one of his main disciples,n,,,,"རབ་ = completely, as in: ཤེས་རབ་ = wisdom, ཡ་རབ་ = polite; འབྱོར་ = riches, as in: དལ་འབྱོར་བཅོ་བརྒྱད་ = the eighteen freedoms and riches",,རབ་འབྱོར་ཟེར་ཡག་དེ་སངས་རྒྱས་ཀྱི་འདུལ་བྱ་གཙོ་བོ་ཅིག་རེད།,Subhuti was the Buddha’s main disciple.,[sound:L23 vocab_C-18.mp3],,,Subhūti,,
1699439125058,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,མདོ་སྡེ་,a group of sutras,[sound:L23 vocab_C-19.mp3],"""<img alt=""""Sutra - Wikipedia"""" src=""""Kalpa_sutra-Jina's_mother_dreams_c1465.jpg"""">""","""<div>84000 Glossary-Definitions:<br></div><div><br></div><div>The collection of discourses of the Buddha.</div><div>-</div><div></div><div>Usually refers to a discourse by the Buddha, sometimes to just a few sentences by the Buddha, or sometimes, when not referring to the words of the Buddha, any concise doctrinal statement.</div><div>-</div><div></div><div>The term """"teaching"""" renders here&nbsp;མདོ་སྡེ་, which usually refers to one of the collections of sūtras in the Kangyur. However, it can also mean the text of a particular sūtra or the teachings or doctrine contained in it—which is the case in this text.</div><div>-</div><div></div><div>Literally meaning “a thread,” this was an ancient term for teachings that were memorized and orally transmitted in an essential form. Therefore it can mean “pithy statements,” “rules,” and “aphorisms.” In Buddhism it refers to the Buddha’s teachings, whatever their length, and in terms of the three divisions of the Buddha’s teachings, it is the category of teachings other than those on the vinaya and abhidharma. It is also used as a category to contrast with the tantra teachings, though a number of important tantras have sūtra in their title. Another very specific meaning is when it is classed as one of the nine or twelve aspects of the Dharma. In that context sūtra means “a teaching given in prose,” and therefore is one aspect of what is generally called a sūtra.</div>""",n,"""sutra sections; General Discourses; """"sets of discourses""""; the sutras; """"sets of discourses"""", collection of sutras""",,,"མདོ་ = sutra; སྡེ་ = section, part",,མདོ་སྡེ་ཟེར་ཡག་དེ་སངས་རྒྱས་ཀྱི་གསུངས་རབ་ཅིག་རེད། དེས་གཙོ་བོ་ཏིང་ངི་འཛིན་གྱི་བསླབ་པ་བསྟན་གྱི་ཡོད་རེད།,The set of sutras are one sets of teachings given by the buddha. These teachings mainly address the higher training in concentration.,[sound:L23 vocab_C-20.mp3],,,,,
1699439283107,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,མདོ་སྡེ་ལང་ཀར་གཤེགས་པ་,Lankavatara Sutra,[sound:L23 vocab_D-01.mp3],"""<img alt=""""Studies in the Lankavatara Sutra: Buy Studies in the Lankavatara Sutra by Suzuki D.T. at Low Price in India | Flipkart.com"""" src=""""studies-in-the-lankavatara-sutra-original-imagmfjpngbefx9g.jpeg"""">""",,n,<div>Descent into Lanka Sutra. Ascent onto Lanka</div>,,,"མདོ་སྡེ་ = sutra; ལང་ཀར་ = Lanka; གཤེགས་པ་ = to travel, to go, to come, as in: བདེ་གཤེགས་སྙིང་པོ་ = Buddha-nature",,མདོ་འདི་སངས་རྒྱས་སིང་ག་ལའི་ཡུལ་ལ་ཕེབས་ནས་གསུངས་པའི་ཆོས་ཅིག་རེད། འདི་ལ་ལེའུ་ཉི་ཤུ་རྩ་བརྒྱད་ཡོད་རེད།,These teachings were taught by the Buddha as he went to Singala. These teachings have 28 chapters.,[sound:L23 vocab_D-02.mp3],,,laṅkāvatāram,,
1699439480032,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,བདེ་གཤེགས་སྙིང་པོ་,"sugatagarbha, buddha-nature",[sound:L23 vocab_D-03.mp3],"""<img alt=""""What is buddhanature?"""" src=""""what-is-buddhanature-scaled.jpg"""">""",,n,matrix of the one-gone-to-bliss,,,"བདེ་ = bliss, happiness, as in: ཞི་བདེ་ = peace and happiness, བདེ་པོ་ = fine, comfortable; གཤེགས་པ་ = to travel, to go, to come; སྙིང་པོ་ = essence, as in: སྙིང་ = heart, སྙིང་བསྡུས་ = summary, སྙིང་རྗེ་པོ་ = pretty, beautiful",,སེམས་ཅན་ཚང་མའི་རྒྱུད་ལ་ཁམས་བདེ་གཤེགས་སྙིང་པོ་ཡོད་རེད། བྱས་ཙང་ང་ཚོ་ཚང་མ་སངས་རྒྱས་ཡག་ཡོད་རེད།,"All sentient beings possess Buddha-nature, therefore we can all obtain Buddhahood.",[sound:L23 vocab_D-04.mp3],,,,,
1699439571163,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,སེམས་ཀྱི་རང་བཞིན་འོད་གསལ་བ་,The luminous nature of the mind,[sound:L23 vocab_D-05.mp3],"""<img alt=""""Your Enlightened Nature - Lions Roar"""" src=""""Sunrise-Easter-upresed-Cropped.jpg"""">""",,n,,,,"སེམས་ = mind, heart, as in: སེམས་པ་བཟང་པོ་ = kind hearted; ཀྱི་ = འབྲེལ་སྒྲ་; རང་བཞིན་ = nature; རང་ = self, as in: རང་སྦྱོང་ = self study; འོད་ = light, as in: འོད་ཟེར་ = rays of light; གསལ་བ་ = clear, as in: དམིགས་བསལ་ = especially  གསལ་སྟོང་ཟུང་འཇུག་ = the unity of clarity and emptiness",,སེམས་ཀྱི་རང་བཞིན་འོད་གསལ་བ་ཟེར་ཡག་དང་ཁམས་བདེ་གཤེགས་སྙིང་པོ་གཉིས་དོན་དག་གཅིག་པ་རེད།,When the nature of the mind is stated to be clear and knowing this refers to the same thing as the sugata-essence.,[sound:L23 vocab_C-06.mp3],,,,,
1699439706123,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,གོ་རིམ་,"order, sequence",[sound:L23 vocab_D-07.mp3],"""<img src=""""maxresdefault.jpeg"""">""",,n,"proper order; structure; order, arrangement, series, progressive order, sequence, succession, steps, rank, class, strata, system, sequential steps, progressive order, successive actions, gradual succession.",,,"གོ་རིམ་ = order, རིམ་ =stage, as in: སྒོམ་རིམ་ = Stages of Meditation, ལམ་རིམ་ = Stages of the Path;",,ཁྱེད་རང་གིས་ཚིག་གྲུབ་ཀྱི་གོ་རིམ་མ་ནོར་བ་བྱས་ནས་བྲིས་རོགས་གནང་།,"Please, right down a sentence without making a mistake in its sequence.",[sound:L23 vocab_D-08.mp3],,,,,
1699439901520,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,སློབ་དཔོན་,"ācārya, spiritual master, teacher",[sound:L23 vocab_D-09.mp3],"""<img alt=""""Six Ornaments of the World Acharya Dharmakirti – Namling Rigzod Website"""" src=""""123.gif"""">""","<div>84000 Glossary-Definitions:<br></div><div><br></div><div>Teacher or master, especially a spiritual master. The term is rendered elsewhere in this translation as “ācārya.”</div><div>-</div><div></div><div>In early Buddhism, a teacher who teaches the Dharma and Vinaya to novices and new monks, and who can replace the preceptor (Skt. upādhyāya), if one loses one’s preceptor.</div><div>-</div><div></div><div>A spiritual teacher, meaning one who knows the conduct or practice (carya) to be performed. It can also be a title for a scholar, though that is not the context in this sūtra.</div><div>-</div><div></div><div>Instructor or spiritual teacher. Usually refers either to an accomplished master of meditation practice or to a learned scholar. The title of an official position in a monastery.</div><div>-</div><div></div><div>A traditional Indian title denoting a person who has authority because of superior knowledge, spiritual training, or position. In the Buddhist context, it is most often used for a scholar of great renown.</div><div>-</div><div></div><div>Along with the position of preceptor, this is one of two official positions created by the Buddha to ensure that new monks would receive sufficient training. The Buddha specified five types of instructor: instructors of novices, privy advisors, officiants, givers of instruction, and recitation instructors.</div>",n,"(spiritual) master, scholar, teacher",,,"སློབ་པ་ = to learn, to train, to teach, as in: སློབ་སྦྱོང་ = studies, སློབ་ཕྲུག = student; དཔོན་ = master, chief, as in: ཚོང་དཔོན་ = shop owner",,སློབ་དཔོན་ཟླ་བ་གྲགས་པ་རྒྱ་གར་གྱི་ནང་པའི་མཁས་པ་ཆེན་པོ་ཅིག་རེད། ,Acharya Chandrakirti was a great Indian scholar.,[sound:L23 vocab_D-10.mp3],,,ācārya,,
1699440117735,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,གཞུང་,"authoritative religious texts, scripture, government",[sound:L23 vocab_D-11.mp3],"""<img alt=""""Understanding Buddhist Scriptures"""" src=""""mayanmar--scriptures-being-read-by-a-buddhist-monk-528367350-5c6f449a46e0fb000107627c.jpg"""">""",,n,,,,"གཞུང་ = text, as in: རིག་གཞུང་ = culture;",,གཞུང་ཟེར་ཡག་འདི་ལ་དོན་དག་འདྲ་མི་འདྲ་ཡོད་རེད། དཔེར་ན། རིག་གཞུང་དང་། རྒྱལ་ཁབ། དཔེ་ཆ་ལ་སོགས་པ་ལ་གོ་གི་ཡོད་རེད།,"གཞུང་ in Tibetan possesses many meanings. For example it can refer to the notion of culture, of governance, religious texts and so forth.",[sound:L23 vocab_D-12.mp3],,,,,
1699440284504,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,དབུ་མ་བཞི་བརྒྱ་པ་,The Four Hundred Verses by Aryadeva,[sound:L23 vocab_D-13.mp3],"""<img alt=""""Madhyamaka - Wikipedia"""" src=""""240px-Dolpopa.jpg"""">""",,,n,,,"དབུ་མ་ = Madhyamika, དབུ་ = middle, as in: དབུས་གཙང་ the two provinces of U and Tsang; བཞི་བརྒྱ་ = four hundred",,དབུ་མ་བཞི་བརྒྱ་པ་མཛད་པ་པོ་རྒྱ་གར་གྱི་སློབ་དཔོན་ཨཱརྱ་དེ་བའམ་འཕགས་པ་ལྷ་རེད།,The author of 400 Verses on the Middle Way is the Indian master Acharya Arya Deva or Phakpa Lha (the noble god).,[sound:L23 vocab_D-14.mp3],,,,,
1699440434290,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,བསོད་ནམས་མ་ཡིན་པ་,Non-meritorious (actions),[sound:L23 vocab_D-15.mp3],"""<img alt=""""Merit (Buddhism) - Wikipedia"""" src=""""Diagram_merit_and_its_effects.png"""">""",,n,"non-merit,&nbsp;unvirtuous,&nbsp;demerit",,,"བསོད་ནམས་ = merit; མ་ = not, དགག་སྒྲ་, as in: མ་རིག་པ་ = ignorance; ",,སྤྱིར་བཏང་ལས་ལ་བསོད་ནམས་ཀྱི་ལས་དང་བསོད་ནམས་མ་ཡིན་པའི་ལས་གཉིས་ཡོད་རེད།,"Generally speaking there are two kinds of karma, one which is meritorious and the other non-meritorious.",[sound:L23 vocab_D-16.mp3],,,,,
1699440583057,1702725546,Lesson23 LRZTP LRZTP_23 LRZTP_Module_3,བཟློག་,"to reverse, stop, overcome",[sound:L23 vocab_D-17.mp3],"""<img alt=""""☸A Prayer To Remove Obstacles From Life|གུ་རུའི་གསོལ་འདེབས|Buddhist Prayer For Good Luck|Vajra Guru - YouTube"""" src=""""maxresdefault-c9e3c061a9d2388448eee0fc70c076bf67e5149e.jpg"""">""",,,v,,,"བཟློག་པ་ = to reverse, as in: ཟློག་ཕྱོགས་= opposing side;",བཟློག། ཟློག། བཟློགས། ཟློགས།,ང་ཚོའི་བར་ཆད་བཟློག་པའི་ཆེད་དུ་སྐབས་རེ་སྒྲོལ་མ་དང་ཤེས་རབ་སྙིང་པོ་འདོན་ན་ཡག་པོ་ཡོད་རེད།,To eliminate our obstacles it is good if sometimes one can do Tara recitation and read the Heart Sutra.,[sound:L23 vocab_D-18.mp3],,,,,
